PPI,ClusterSize,ClusterScore
tonsil - germinal center cells,53,0.380796348409
tonsil - germinal center cells,8,0.661681703206
tonsil - germinal center cells,4,0.617933289032
tonsil - germinal center cells,4,0.348100000178
tonsil - germinal center cells,4,0.6209653995
tonsil - germinal center cells,4,0.701589084323
tonsil - non-germinal center cells,231,0.289913589708
tonsil - non-germinal center cells,409,0.124286716217
tonsil - non-germinal center cells,649,0.0547520584399
tonsil - non-germinal center cells,1658,0.116932990153
tonsil - non-germinal center cells,291,0.108062074875
tonsil - non-germinal center cells,9,0.41513849558
tonsil - non-germinal center cells,114,0.0608835016597
tonsil - non-germinal center cells,716,0.0679682732307
tonsil - non-germinal center cells,632,-0.0131916932585
tonsil - non-germinal center cells,811,0.173756601682
tonsil - non-germinal center cells,277,0.115740806647
tonsil - non-germinal center cells,137,0.140165948373
tonsil - non-germinal center cells,17,-0.0158202658894
tonsil - non-germinal center cells,5,-0.00719938319327
tonsil - non-germinal center cells,7,0.575635565005
tonsil - non-germinal center cells,5,0.240876228843
tonsil - non-germinal center cells,5,-0.159456046613
tonsil - non-germinal center cells,31,0.463421913013
tonsil - non-germinal center cells,53,0.380796348409
tonsil - non-germinal center cells,8,0.661681703206
tonsil - non-germinal center cells,8,0.476277831366
tonsil - non-germinal center cells,4,0.617933289032
tonsil - non-germinal center cells,4,0.348100000178
tonsil - non-germinal center cells,4,0.6209653995
tonsil - non-germinal center cells,4,0.701589084323
urinary bladder - urothelial cells,231,0.289913589708
urinary bladder - urothelial cells,397,0.119505164362
urinary bladder - urothelial cells,337,0.00979828103844
urinary bladder - urothelial cells,1598,0.120909436618
urinary bladder - urothelial cells,308,0.106588650713
urinary bladder - urothelial cells,9,0.41513849558
urinary bladder - urothelial cells,1086,0.157296172374
urinary bladder - urothelial cells,93,0.0640962305606
urinary bladder - urothelial cells,770,0.0652797815675
urinary bladder - urothelial cells,225,0.0585283166177
urinary bladder - urothelial cells,749,0.0147573627979
urinary bladder - urothelial cells,21,0.110763112381
urinary bladder - urothelial cells,7,0.285041670454
urinary bladder - urothelial cells,7,0.575635565005
urinary bladder - urothelial cells,124,0.140873099392
urinary bladder - urothelial cells,5,-0.159456046613
urinary bladder - urothelial cells,7,-0.0331285857563
urinary bladder - urothelial cells,32,0.457181291769
urinary bladder - urothelial cells,53,0.380796348409
urinary bladder - urothelial cells,8,0.661681703206
urinary bladder - urothelial cells,4,0.525786989923
urinary bladder - urothelial cells,6,0.516772256402
urinary bladder - urothelial cells,4,0.617933289032
urinary bladder - urothelial cells,4,0.348100000178
urinary bladder - urothelial cells,4,0.6209653995
"uterus, post-menopause - cells in endometrial stroma",232,0.287000100809
"uterus, post-menopause - cells in endometrial stroma",429,0.117809460861
"uterus, post-menopause - cells in endometrial stroma",316,0.0112305071149
"uterus, post-menopause - cells in endometrial stroma",1625,0.11839845481
"uterus, post-menopause - cells in endometrial stroma",296,0.109217216467
"uterus, post-menopause - cells in endometrial stroma",214,0.0220016703556
"uterus, post-menopause - cells in endometrial stroma",9,0.41513849558
"uterus, post-menopause - cells in endometrial stroma",25,0.1741042353
"uterus, post-menopause - cells in endometrial stroma",979,0.0723900093432
"uterus, post-menopause - cells in endometrial stroma",816,0.0119633187229
"uterus, post-menopause - cells in endometrial stroma",970,0.168422279761
"uterus, post-menopause - cells in endometrial stroma",36,0.0841101298939
"uterus, post-menopause - cells in endometrial stroma",5,-0.159456046613
"uterus, post-menopause - cells in endometrial stroma",32,0.457181291769
"uterus, post-menopause - cells in endometrial stroma",8,0.476277831366
"uterus, post-menopause - cells in endometrial stroma",53,0.380796348409
"uterus, post-menopause - cells in endometrial stroma",17,0.172202032434
"uterus, post-menopause - cells in endometrial stroma",8,0.661681703206
"uterus, post-menopause - cells in endometrial stroma",4,0.525786989923
"uterus, post-menopause - cells in endometrial stroma",4,0.617933289032
"uterus, post-menopause - cells in endometrial stroma",4,0.348100000178
"uterus, post-menopause - cells in endometrial stroma",4,0.6209653995
"uterus, post-menopause - glandular cells",230,0.288954136244
"uterus, post-menopause - glandular cells",392,0.121821065155
"uterus, post-menopause - glandular cells",355,0.0113351792033
"uterus, post-menopause - glandular cells",1613,0.118746148442
"uterus, post-menopause - glandular cells",306,0.108558182578
"uterus, post-menopause - glandular cells",9,0.41513849558
"uterus, post-menopause - glandular cells",805,0.0121115921088
"uterus, post-menopause - glandular cells",87,0.0559353033338
"uterus, post-menopause - glandular cells",885,0.0658902354377
"uterus, post-menopause - glandular cells",218,0.0506859708189
"uterus, post-menopause - glandular cells",1025,0.169186344031
"uterus, post-menopause - glandular cells",29,0.0792866418406
"uterus, post-menopause - glandular cells",7,0.575635565005
"uterus, post-menopause - glandular cells",5,-0.159456046613
"uterus, post-menopause - glandular cells",7,-0.0331285857563
"uterus, post-menopause - glandular cells",31,0.463421913013
"uterus, post-menopause - glandular cells",53,0.380796348409
"uterus, post-menopause - glandular cells",8,0.661681703206
"uterus, post-menopause - glandular cells",8,0.476277831366
"uterus, post-menopause - glandular cells",4,0.617933289032
"uterus, post-menopause - glandular cells",4,0.348100000178
"uterus, post-menopause - glandular cells",4,0.6209653995
"uterus, post-menopause - glandular cells",4,0.701589084323
"uterus, pre-menopause - cells in endometrial stroma",236,0.273847875502
"uterus, pre-menopause - cells in endometrial stroma",1580,0.12908593569
"uterus, pre-menopause - cells in endometrial stroma",953,0.13649394378
"uterus, pre-menopause - cells in endometrial stroma",324,0.0979027396849
"uterus, pre-menopause - cells in endometrial stroma",131,0.0560490707214
"uterus, pre-menopause - cells in endometrial stroma",314,0.0366485584716
"uterus, pre-menopause - cells in endometrial stroma",1040,0.071851931092
"uterus, pre-menopause - cells in endometrial stroma",37,0.0893584740881
"uterus, pre-menopause - cells in endometrial stroma",262,0.00136516944646
"uterus, pre-menopause - cells in endometrial stroma",875,0.0429000773036
"uterus, pre-menopause - cells in endometrial stroma",28,0.159588057507
"uterus, pre-menopause - cells in endometrial stroma",4,0.55542412224
"uterus, pre-menopause - cells in endometrial stroma",173,0.150267507204
"uterus, pre-menopause - cells in endometrial stroma",5,-0.00719938319327
"uterus, pre-menopause - cells in endometrial stroma",5,-0.159456046613
"uterus, pre-menopause - cells in endometrial stroma",31,0.463421913013
"uterus, pre-menopause - cells in endometrial stroma",53,0.380796348409
"uterus, pre-menopause - cells in endometrial stroma",8,0.661681703206
"uterus, pre-menopause - cells in endometrial stroma",6,0.516772256402
"uterus, pre-menopause - cells in endometrial stroma",7,0.425013804424
"uterus, pre-menopause - cells in endometrial stroma",4,0.617933289032
"uterus, pre-menopause - cells in endometrial stroma",4,0.348100000178
"uterus, pre-menopause - cells in endometrial stroma",4,0.6209653995
"uterus, pre-menopause - cells in endometrial stroma",5,0.558183426548
"uterus, pre-menopause - glandular cells",519,0.0483109725624
"uterus, pre-menopause - glandular cells",432,0.126814284997
"uterus, pre-menopause - glandular cells",1561,0.120141390303
"uterus, pre-menopause - glandular cells",229,0.286653427109
"uterus, pre-menopause - glandular cells",298,0.109604167582
"uterus, pre-menopause - glandular cells",156,0.040174084786
"uterus, pre-menopause - glandular cells",107,0.12009828669
"uterus, pre-menopause - glandular cells",483,0.0390297303826
"uterus, pre-menopause - glandular cells",246,-0.000431814944475
"uterus, pre-menopause - glandular cells",837,0.0347373520724
"uterus, pre-menopause - glandular cells",795,0.178891013888
"uterus, pre-menopause - glandular cells",72,0.0607005770385
"uterus, pre-menopause - glandular cells",7,0.575635565005
"uterus, pre-menopause - glandular cells",13,0.307057163646
"uterus, pre-menopause - glandular cells",217,0.128038912445
"uterus, pre-menopause - glandular cells",5,0.240876228843
"uterus, pre-menopause - glandular cells",5,-0.159456046613
"uterus, pre-menopause - glandular cells",31,0.463421913013
"uterus, pre-menopause - glandular cells",53,0.380796348409
"uterus, pre-menopause - glandular cells",8,0.661681703206
"uterus, pre-menopause - glandular cells",6,0.516772256402
"uterus, pre-menopause - glandular cells",4,0.617933289032
"uterus, pre-menopause - glandular cells",4,0.348100000178
"uterus, pre-menopause - glandular cells",4,0.6209653995
vagina - squamous epithelial cells,230,0.288954136244
vagina - squamous epithelial cells,415,0.123621366028
vagina - squamous epithelial cells,483,-0.000629818427827
vagina - squamous epithelial cells,1588,0.120257181482
vagina - squamous epithelial cells,288,0.115678870952
vagina - squamous epithelial cells,9,0.41513849558
vagina - squamous epithelial cells,227,0.0538028978154
vagina - squamous epithelial cells,100,0.0646883018604
vagina - squamous epithelial cells,743,0.0675279207017
vagina - squamous epithelial cells,760,0.0162493815982
vagina - squamous epithelial cells,121,0.163214216399
vagina - squamous epithelial cells,974,0.173051866225
vagina - squamous epithelial cells,48,0.242240872527
vagina - squamous epithelial cells,7,0.575635565005
vagina - squamous epithelial cells,5,-0.159456046613
vagina - squamous epithelial cells,55,0.339417077019
vagina - squamous epithelial cells,8,0.661681703206
vagina - squamous epithelial cells,4,0.525786989923
vagina - squamous epithelial cells,8,0.476277831366
vagina - squamous epithelial cells,4,0.617933289032
vagina - squamous epithelial cells,4,0.348100000178
vagina - squamous epithelial cells,4,0.6209653995
vagina - squamous epithelial cells,4,0.701589084323
vulva/anal skin - epidermal cells,230,0.288954136244
vulva/anal skin - epidermal cells,413,0.126142498664
vulva/anal skin - epidermal cells,450,-0.00135899530866
vulva/anal skin - epidermal cells,1747,0.119660875849
vulva/anal skin - epidermal cells,301,0.110353068841
vulva/anal skin - epidermal cells,645,-0.00537363321553
vulva/anal skin - epidermal cells,9,0.41513849558
vulva/anal skin - epidermal cells,962,0.173463074707
vulva/anal skin - epidermal cells,53,0.0740456275708
vulva/anal skin - epidermal cells,824,0.0633662253176
vulva/anal skin - epidermal cells,217,0.0621417013298
vulva/anal skin - epidermal cells,102,0.102712223164
vulva/anal skin - epidermal cells,7,0.285041670454
vulva/anal skin - epidermal cells,7,0.575635565005
vulva/anal skin - epidermal cells,5,-0.159456046613
vulva/anal skin - epidermal cells,31,0.463421913013
vulva/anal skin - epidermal cells,8,0.476277831366
vulva/anal skin - epidermal cells,55,0.339417077019
vulva/anal skin - epidermal cells,8,0.661681703206
vulva/anal skin - epidermal cells,4,0.617933289032
vulva/anal skin - epidermal cells,4,0.348100000178
vulva/anal skin - epidermal cells,4,0.6209653995
EdgeScoring,231,0.282968779859
EdgeScoring,1550,0.119507742929
EdgeScoring,1112,0.136455300372
EdgeScoring,306,0.104744136123
EdgeScoring,873,0.081708092768
EdgeScoring,9,0.41513849558
EdgeScoring,108,0.0910821224948
EdgeScoring,79,0.0654955467019
EdgeScoring,831,0.0616424435016
EdgeScoring,817,-0.00633607445421
EdgeScoring,4,0.55542412224
EdgeScoring,48,0.214759358218
EdgeScoring,4,0.502877992684
EdgeScoring,15,-0.0035735824296
EdgeScoring,7,0.454615841932
EdgeScoring,5,-0.159456046613
EdgeScoring,8,0.476277831366
EdgeScoring,53,0.380796348409
EdgeScoring,8,0.661681703206
EdgeScoring,12,0.418424714978
EdgeScoring,4,0.617933289032
EdgeScoring,4,0.348100000178
EdgeScoring,4,0.6209653995
